-1.379092767239443150e-02,1.853502573569397807e-02,-2.675148764020070583e-02,5.697012288270438679e-02,9.466521028508081623e-03,-9.734833893725407250e-02,-5.783513593041639256e-02,1.820601248957447876e-02,8.269381625798963298e-02,-3.569685153316901755e-02,6.311480527776203164e-02,3.627648647524398667e-02,-7.604140418301430504e-02,3.225405657827450090e-02,-7.970922339458265393e-02,1.848995639965984525e-02,7.807099066208482430e-02,8.121160453633835020e-04,3.277566728466226997e-03,-2.014077928758527605e-02
9.188367440859200597e-02,-1.092777515889841074e-02,-2.402953731734779053e-02,-9.864115140388078629e-02,1.939774666662192892e-01,1.630478241949347151e-01,8.116604407494884543e-02,-3.803757988031972875e-02,-1.064181772172087953e-01,-2.186731454107153708e-02,-4.244180534735201432e-02,-1.085895960506252089e-01,-2.393217737193915201e-02,-4.933446329358419369e-02,8.696387209855270181e-03,3.908950891496996570e-04,-1.024001076267102989e-01,6.385874726448653727e-02,3.155473071033547405e-02,-5.837685748116278744e-02
7.301782077577739782e-02,2.609560701630037841e-03,-7.802414552333544751e-02,1.329043101821150534e-02,-1.199492050598806314e-01,-1.552803647160219402e-01,-4.935576353890081674e-02,-9.553807849329172541e-02,-6.124179823876792217e-02,-8.228405932841829917e-02,-4.712885648803570582e-02,4.265912894831295349e-02,-1.197343364137181676e-01,1.006663343852542275e-01,2.348001567474191850e-02,4.107993886340643996e-02,-5.005824495240971533e-02,-1.015809298765718988e-01,7.794836917588118808e-02,-4.403880084034581671e-02
-8.395599387502933331e-02,4.079089044915254481e-02,3.454208092902064358e-03,2.180603483518828156e-02,-1.896995555852629134e-02,5.611334826193692393e-03,-6.966607762596688236e-02,-6.848397589548366193e-02,-7.600212598408058462e-02,3.367903420201286829e-02,-7.163573786032764734e-02,-2.854957284569500237e-02,-7.145162069949645423e-02,6.540566480103407465e-02,6.468804090485776037e-02,-2.949540438065929859e-02,4.729736041564494044e-03,-8.668490346635870231e-03,4.871083124950087440e-02,2.203682918648996319e-02
3.976060827316489632e-02,-1.512122889399504337e-02,-3.283624897968975831e-02,-5.935278689626456716e-02,-1.229423133898032705e-01,-7.244496171844827526e-02,-1.139486580245616526e-01,-1.435198309073004719e-01,-1.085585685704971437e-01,-9.102977738296214039e-02,-1.221599061242664569e-01,-1.188567384692607032e-01,-3.219525715049200570e-02,9.910401853741990230e-02,-7.663691852342027766e-02,4.156857993522024980e-02,5.186166535288323776e-02,1.237750714015313849e-02,7.950068538886011227e-02,5.203807536464897382e-02
-5.670794659297951484e-02,-1.086525120166054043e-01,4.641719235763343970e-02,-7.668744212590744569e-02,3.199461327447256781e-02,-5.365243847487725926e-02,-1.145477906726853762e-01,1.139600960826387954e-01,4.086995776015748399e-02,-9.183050604030448816e-02,2.441672953219211836e-02,5.361374322393706870e-02,-5.564310270166089589e-02,8.614872824940648932e-02,-1.285388996157987157e-02,5.715072000138131381e-02,-1.333229619910860503e-03,-4.084030832611124096e-02,6.155535469183297248e-02,6.911705128370550233e-02
-1.318718251201106417e-02,4.927372170207015151e-02,-5.061777278338823460e-02,7.227983768136105047e-02,-1.030531283913312668e-01,-7.224378887144590478e-02,-1.746550811462699582e-01,1.008076039123892431e-02,-4.205399246034223666e-03,-1.165483302841320984e-01,-2.018289259076760656e-01,3.987718155710818363e-02,-1.075762289898011259e-01,-6.523043338930127610e-02,-3.367693198596606770e-03,-8.406648131654939626e-02,8.745174431732104237e-02,2.429172918394938152e-02,-7.838801706333857477e-02,-6.406301726199356561e-02
-1.516863207884643072e-01,8.358525497136354981e-04,4.956172639156489201e-02,-9.334443620051099955e-02,4.530399658523149437e-02,-2.679676101330144555e-02,-5.800674024561396774e-02,5.327577816864499660e-03,8.339583466076559704e-02,-1.484715122883860650e-01,-1.563276025110424128e-01,5.721316201850090710e-02,-7.320098103612918128e-02,-9.391481164339368637e-03,-7.421217659861242821e-02,-1.546195437167027266e-02,4.111608250473666043e-02,-1.336740857926775302e-03,-7.067870549794431911e-02,3.299673189575497156e-02
-1.679572251101485170e-01,6.240367901801696648e-02,2.555819475870317950e-02,9.668187804834373067e-02,8.409347746091415388e-02,-6.082656850720815495e-02,-1.850227061560939801e-02,-6.252514247315168160e-03,-7.020575358930514209e-02,2.194371282761112957e-02,-1.459608813201055122e-01,-1.125318260727677655e-01,-8.735691846046082787e-02,3.878313949494327766e-03,-1.252354776763237032e-02,-6.327839535497262191e-02,-8.422606230284258866e-02,5.718282935322076266e-02,-5.470512951219877462e-02,2.724588306145488831e-02
3.076553279189132850e-02,1.329057243470506801e-03,-1.070466449174272000e-01,1.445369072977544522e-01,-9.662387375998945926e-02,7.883239597782455699e-02,1.655407908123222582e-01,-2.334252264264680687e-01,-1.639162220178072560e-01,-1.669404062355389906e-01,-1.654235645919506503e-01,1.900010183998536439e-01,1.816851816888503945e-02,3.501075262787422399e-02,4.240907375681974428e-02,8.977273870176988302e-02,-1.543782096239546160e-02,3.752673910640656058e-02,1.555270129658819188e-02,-2.877501216796984201e-02
-1.309902273431825248e-01,-5.620472087930399041e-02,3.813361897753345803e-02,-8.854160818074652273e-02,-9.054233081670973182e-02,-7.967439577543447560e-02,-4.891646323133189145e-02,-9.582682316503411679e-02,1.272852311718021025e-02,-1.536866333605045321e-01,-1.490026783664654408e-01,-5.300483787491930276e-02,-4.355890173503068619e-02,9.549311615456972102e-02,-4.789978540279236571e-03,-5.415535994601547443e-02,1.191595952851056545e-02,-8.777146193997167889e-02,-1.558193692933396157e-02,8.114057087197519558e-02
-5.955639963473797344e-02,-6.019877160837495099e-03,-8.926880444301325823e-02,1.797527653462710207e-01,1.059135998493004743e-01,-7.801876214534878007e-02,1.486242929017455028e-01,-2.154472054340549614e-01,-8.288063193412288643e-02,-2.366919915793735674e-01,-2.147425974144192840e-01,1.793711143614661885e-01,-7.438963486846447704e-02,8.979458171563832469e-02,1.467020456996869816e-02,5.730156120482277765e-02,7.190822626579149168e-02,3.598724020345658858e-02,4.134470889302946373e-02,-4.125438899656839326e-02
-2.279224916121620204e-01,1.420154201106469116e-01,9.007897561039733547e-02,9.922976147752285425e-02,2.727009509500522011e-01,-3.138056664419643926e-01,-3.965425720697524775e-02,-4.751445151524715665e-02,-1.252478262601233738e-01,2.289498768907304582e-01,-1.375491106372660477e-01,-1.844191374878087764e-01,3.021798177187194276e-02,4.678143221048981087e-02,-4.002179982021794591e-02,-3.709902418376713473e-02,9.624761285881652806e-02,3.590303649033243366e-02,-1.680963408433286399e-02,-6.122633232176175055e-02
1.400723775251480341e-01,-2.465031911470711157e-01,8.584625604384898967e-02,4.668191382327746553e-02,-3.688878740274547652e-01,2.289706285992193779e-01,1.170836517728320730e-02,7.731162100907511270e-02,3.428157485782016844e-01,-1.770366210040556498e-01,-2.524177145085420571e-01,-1.717991193342896239e-01,1.036577767080352347e-01,-4.408848211299892100e-02,2.138593108223865724e-02,-5.553811722412856609e-03,5.180907224054209781e-02,7.587082230458121190e-02,-5.007687871659038253e-02,-2.987907057077180087e-05
-5.528035350731061448e-02,3.680224989634359872e-02,6.979514514957724236e-02,-3.643347495297762778e-02,-7.537717528004844736e-02,-1.399603241082753302e-01,-1.226679996271083789e-01,-1.074943962148204729e-01,-5.942688854651812652e-02,1.649947487230352117e-02,-1.314025267817112708e-01,-1.706472837187939960e-03,-8.727725242324746446e-02,-8.828811203739006519e-02,3.098040031582445855e-02,-3.647995900407394881e-02,-2.394295742061065130e-02,3.518156645671714766e-02,6.166384038944170559e-02,-9.001132514438514587e-02
4.554007944218508436e-02,-2.510470498548575749e-02,-5.652390931971102567e-02,3.594807739099688954e-02,-5.213308810056402343e-02,1.762622328096587199e-02,6.406258713167231611e-02,9.245698107015301592e-02,3.691824321532959780e-02,9.574793757683768003e-03,5.426965328735247097e-03,-5.979564084856354989e-02,-5.889271277880704647e-02,-4.456465193062938285e-02,2.302341774868999977e-02,7.601062864348638592e-02,-1.698104026338027872e-02,-3.399734683799181256e-02,8.851116489658736319e-02,-1.941408993525749888e-02
8.208277531847681108e-02,-6.296018611501087714e-02,-2.644462585256242976e-02,3.755717600018358693e-02,3.112028068540090633e-02,-8.630492355699197204e-02,8.616668289068479814e-02,-6.526244912197884558e-03,5.754450824571682305e-02,-3.552766634872513152e-02,6.742094530039306755e-02,1.031269572019201802e-01,2.985411240732222665e-02,-6.598093677331753892e-02,8.439172567320147450e-03,-3.202015064764025809e-02,-9.357030168088711908e-02,-6.516433713858045540e-02,6.167535978601409313e-02,6.536543094862622139e-02
-5.316341127822850343e-02,6.969700894672220537e-02,-9.992170835542271701e-02,9.327076266984382635e-02,5.646436839991264556e-02,-1.073928015079344822e-01,-3.992353150957769076e-02,6.531345552076520122e-02,-5.314239866734158518e-02,8.767828499610881565e-02,-2.529446479534358527e-02,-9.335844977731978800e-02,3.140161435457657774e-02,-4.540583823998168254e-03,2.203231917352786035e-02,-1.795708250365027694e-02,-7.928727116378551931e-02,8.005316518188840269e-02,3.668003095744987174e-02,8.464336134154754401e-03
5.359747346669953283e-02,-1.443497452434382156e-01,3.240169936620679314e-02,-4.220521199317153575e-03,-2.093573113108745942e-01,7.044421345942994406e-02,-9.777966685551888609e-03,1.433607014307632654e-01,8.952369047673176816e-02,-1.997417405585568129e-01,-1.491912000889847600e-01,-9.539885073780962621e-02,6.323975220557703780e-02,-5.840049707749357319e-03,6.022662054944412369e-02,-1.417152544419891108e-02,-2.124096791321900685e-02,1.016991072016776992e-01,6.898589644772247509e-02,9.714692396492628779e-02
7.382521071115838440e-03,-8.486577659059782452e-02,9.660414178071613511e-02,8.919757224606524038e-02,-9.157638087447611541e-02,-1.086939918594508198e-01,-8.885600977942591239e-02,-1.172223922156845621e-01,-7.950658700636171680e-03,4.024032903563627694e-02,3.885605665769800016e-02,-3.019449054343352479e-02,9.628589156973088939e-03,2.076859934194061688e-02,8.481273215727078152e-02,-1.110544176634593039e-01,-4.930467592690482986e-02,6.618488235401626639e-03,1.592214058916130003e-03,9.011315975400180367e-02
-1.091415570969518217e-01,2.853043968490588320e-02,-6.514979312831129660e-03,-1.085655743663545801e-02,-2.087605346823040962e-03,-1.205912714966157068e-01,-6.483573709358973758e-02,2.574531635156585008e-02,-3.919218674393164931e-02,-1.710488851543951194e-01,-1.700595826478572270e-01,4.811626501224127578e-02,-8.221822639345796602e-02,4.624964157499059092e-02,-7.606525204198769097e-02,1.413302889433722641e-02,-6.848076359102676924e-02,-2.681909911901607380e-02,-8.059161577154335190e-03,2.889018164944502989e-02
-2.532324236513613935e-01,1.061361755532778256e-01,9.156355152346401516e-02,-3.413813385366804010e-02,2.038682080641579519e-01,-1.832067594228795337e-01,7.371326143619364758e-05,-2.567020982338742360e-02,-1.546061810970201511e-01,2.557371473717056087e-01,-1.265435349823099409e-01,-1.459526219642627298e-01,-9.362916706745530449e-02,5.679265464676139935e-02,8.184733653012583876e-02,3.997987466426645986e-02,8.260171335973572060e-02,-4.325285377539595660e-02,-6.491586175211552789e-02,1.603631061985189010e-02
2.292878095813563263e-02,-2.701165835545431271e-02,1.700676013689846403e-02,-5.049251838147216648e-02,-1.135432306231228677e-01,-5.709488123638278151e-02,-8.366967557781113118e-02,-8.297244641536070942e-02,-1.261125509288668622e-01,1.958868523412922100e-02,-2.019570057823180942e-01,1.751359014073132058e-03,-2.018301797533764499e-02,-2.373940341473647700e-02,1.301307468887114537e-02,-1.132409431902666602e-01,3.803947352033261453e-02,-2.582765277221155814e-02,6.267949137465922416e-02,-1.026668767767620893e-01
-8.697125926410263774e-02,5.854370084660164009e-02,-1.556565638865533563e-01,1.670828549193170698e-01,7.783141766640298484e-03,-1.479320722794145830e-02,6.275432667381267149e-02,-1.900851161762260322e-01,-4.662275239819312078e-02,-2.003232606136653715e-01,-1.308827886033982757e-01,1.889638624077345785e-01,-9.299184306652150123e-03,4.254134959893415141e-02,5.853499449588250164e-03,-1.373065518838834272e-02,9.489553055399491122e-02,1.862895855728868844e-02,8.960159903671402470e-02,5.787615855345845661e-02
6.045220537136446193e-02,-2.697400631341346014e-02,6.573940437900968603e-02,-7.254369007577705919e-02,-1.812810374160819804e-01,-1.450169269942585826e-01,-1.411665130791266154e-01,-1.649709813843179829e-01,-8.774390462271425273e-02,-2.315698623610815132e-02,-6.066485438704667665e-02,-3.397230481024472726e-02,-7.672850585856837158e-02,-3.901264715905589792e-02,9.303121338653753958e-02,-5.487904338733949616e-02,-2.445053607494921885e-02,-1.120741633738733534e-01,-3.735195201173766716e-02,7.724999147198402527e-02
1.194051732812598814e-05,-1.669111205764159042e-02,-1.352098013616627459e-02,3.780992264835417865e-02,-1.119489358213272834e-01,-4.947640897803672055e-02,-1.392828746266344675e-01,-1.069726532233796767e-01,3.555946744899179252e-02,-2.897734023325560307e-02,-6.187005629763575598e-02,-1.755325639762842296e-02,7.741686282436320565e-02,-1.629852338876258428e-03,-3.528762182576370560e-02,7.642165468831394956e-03,4.270304965076021642e-02,-1.891810611866072628e-03,3.436449094202521926e-02,-1.809927711323103955e-02
2.351211428382013816e-02,3.144969439398802302e-02,7.873346071560413661e-02,-1.280837713010488099e-01,-5.197692942393745269e-02,-2.476028195424650677e-02,-8.579005051033577328e-03,3.038421794211717901e-04,-1.554821821582116625e-01,-6.451142291234396309e-02,-2.395511834482425273e-01,-2.542233356797917246e-03,2.951376609260816450e-02,-9.136757279576623869e-02,-3.534450715482655159e-02,-9.800122390521455451e-02,-3.211453250433961293e-02,-3.881285995733740890e-02,-7.953748083470051078e-02,6.861642809360635198e-02
2.040911094347303834e-01,-2.189387834135603506e-01,8.754131744971435647e-02,1.088640230171778189e-01,-2.669588694588967415e-01,9.744149340782803925e-02,-8.687381437826536407e-03,1.214293847152902034e-01,2.819109119313231715e-01,-1.556262972035101222e-01,-1.235525676846571941e-01,-1.402780766857893158e-01,-1.182385990117585869e-02,-2.339813922294834564e-02,6.161984984240208990e-02,4.861566836661763980e-02,-1.175441514465367793e-01,5.559031388660683887e-02,-7.835389282026837543e-02,4.073268377180545852e-02
8.595782164027399030e-02,-3.903780252842870002e-02,-3.785683840439308528e-02,1.097238278513571474e-01,-1.767997661171417587e-02,9.228734986373712465e-03,1.201462425197848127e-01,-4.424292241801626446e-02,-1.347130855803171934e-01,-8.039981057996746505e-02,-1.361864165699924190e-01,1.004193710832380071e-01,-8.476190038088263212e-02,6.943858437486234714e-02,-5.779116262834833699e-03,-4.349170536624971661e-02,-3.550906758711788735e-02,7.609668684974815744e-02,-8.127281763592790476e-02,2.828960452947682294e-02
5.764730950994799430e-02,3.177958855608831873e-02,-8.458471929663390065e-02,-3.800765977668149609e-02,3.330895294280152713e-02,-4.472765252059748148e-03,-1.121871713968574935e-01,3.645768867015333065e-02,-1.450213033437563748e-01,-1.338925946752418938e-01,-2.356990985655779136e-01,-1.112194669492430066e-01,3.574908022316335317e-03,-8.543083610500119829e-02,-7.721239183688383134e-02,3.452877384146260664e-02,-7.376711493433428524e-02,7.338520566865845696e-02,-8.592135687568502878e-02,-6.483373339067580177e-02
9.441055189629583150e-03,-1.052907358563891782e-01,1.275124805921162563e-01,2.330065084802187061e-02,-1.494537122675698160e-01,1.733125183497674984e-02,5.864143004908522333e-02,-3.826703652533967881e-02,1.610631600637284777e-01,-2.019178620268495539e-01,-7.490372424068447721e-02,-1.525699204590177382e-01,1.033098045269742471e-01,-3.690136352056192642e-02,5.617578616753195891e-02,-8.494524741752992880e-02,7.096942543198189735e-02,5.394564512483365770e-02,-1.616452292205340993e-02,9.398618775772882294e-02
-1.122140419750470852e-01,8.562178182463515974e-02,-5.581805645160356488e-02,-7.743318691183455338e-02,9.837382305666225735e-02,-2.293753485139856940e-01,4.680537255459618629e-02,-2.797756777452429372e-02,-2.565075445792404651e-01,1.993370033148058329e-01,-1.647032403168408599e-01,-1.817015247421052970e-01,6.777954272678926584e-02,2.189711327551240733e-02,4.483034367390493352e-02,-5.123323814822765276e-02,-8.109347600123499589e-02,-6.571943241655846257e-02,-2.767665541007371249e-02,-4.257181798556982505e-02
-1.374535057806210991e-01,1.147021538044449840e-01,-6.391361114900820373e-02,-2.963937928545730405e-02,-8.514763821047803549e-02,-1.303460526391469476e-01,5.669716403708034008e-03,4.989714500913033229e-02,1.602753489050689345e-02,-1.579377247491799141e-01,-3.668389044871490923e-02,1.484151770518670962e-02,-7.971718853887632683e-02,6.212609013366929105e-03,-1.073982960391894025e-02,-3.026797270745889765e-02,-5.838016223261144506e-03,-9.237585258911923392e-02,-9.628228233499455668e-02,-4.197785394645933699e-02
-1.230993608833404196e-01,4.617256678484785160e-02,-3.277550859480155010e-02,-2.711697566847654992e-02,-5.979917812125366827e-02,-7.099747022302009547e-02,4.111756904415619224e-02,-1.068183553482571213e-01,-8.001768645874882124e-02,3.000206421614528066e-02,-3.018569448351348695e-03,-1.023673468920112822e-01,-6.016538894567648871e-02,7.029106224642144018e-02,4.148812238716895889e-02,1.134014129738452649e-02,-3.120061286043611035e-02,6.640168344327962435e-02,4.251396561085446502e-02,1.491831945618336819e-02
-4.072929164957565101e-02,1.550078635178086563e-02,3.543230695297086563e-02,7.556185165061640729e-02,-1.389774160561519367e-01,-7.589527785209310151e-02,-9.399347902160662405e-02,-4.147352419569377835e-02,-7.261582000688074356e-02,-3.615660421491575377e-02,-8.937436302951605460e-02,1.962953888080050391e-02,4.629528848035348310e-02,-1.157283608153028900e-02,2.026412070933700758e-03,5.576013026756895634e-03,-2.567416484020920448e-03,-1.096421112652358754e-01,-6.925333088557580202e-03,-7.165497950839667951e-02
4.403693757842194571e-03,4.577086729239721041e-02,1.316147100902829159e-01,-1.314788352662618065e-01,1.100789189606281027e-01,-5.141223397903842141e-02,-2.002730423355281730e-01,1.118411638799854946e-01,1.264059331353163500e-02,-1.968010922390076856e-01,1.715360279206522565e-01,-5.356227849890071724e-02,-7.400658088034360593e-02,6.289670400324845131e-03,1.888821599303316598e-02,1.896974490276840189e-02,-8.123687662137113463e-02,3.256962541672781680e-02,-6.104987532422650326e-02,7.485539992708030443e-02
1.208546741054531276e-01,1.997699025450303673e-02,-8.095179259046429363e-03,-7.722861049828719238e-02,-8.404445741264239544e-02,1.144221122403230595e-01,5.678069611501308789e-02,-6.921173829919267939e-02,1.870927338932343031e-01,-1.467713557117865109e-01,-1.254695831102528858e-01,-1.181762764854183412e-01,5.214367277211396506e-02,-7.730927726064917849e-02,3.970785251707264346e-02,-3.190368977754137053e-02,-8.072099352530977268e-02,6.201817996528298516e-02,5.482131827345863850e-02,2.839116420169410931e-02
5.594705838259277780e-02,-8.441849684348320948e-02,-4.993873008656439516e-02,-2.834993031891549012e-02,-8.149902330335383194e-02,3.699710547759302304e-02,1.005495901803537540e-01,3.515182544142131382e-02,9.824800015676714293e-02,-3.584487827239108554e-02,8.346933074770175251e-03,-2.165567321874522014e-02,-4.169878789269357983e-02,1.358064672622105902e-02,6.447115706644154787e-02,2.551430628495945929e-02,-8.697709141830209378e-02,-1.931589153191620375e-02,-1.047606318706995332e-01,8.650093366336690515e-02
